4708.645663 0.035607 0.000000
4708.688869 0.034868 0.000000
4708.732075 0.034131 0.000000
4708.775280 0.033390 0.000000
4708.818486 0.032643 0.000000
4708.861691 0.031897 0.000000
4708.904897 0.031156 0.000000
4708.948103 0.030451 0.000000
4708.991308 0.029753 0.000000
4709.034514 0.029057 0.000000
4709.077720 0.028360 0.000000
4709.120925 0.027662 0.000000
4709.164131 0.026964 0.000000
4709.207337 0.026268 0.000000
4709.250542 0.025572 0.000000
4709.293748 0.024874 0.000000
4709.336954 0.024176 0.000000
4709.380159 0.023480 0.000000
4709.423365 0.022783 0.000000
4709.466570 0.022085 0.000000
4709.509776 0.021388 0.000000
4709.552982 0.020691 0.000000
4709.596187 0.019995 0.000000
4709.639393 0.019297 0.000000
4709.682599 0.018600 0.000000
4709.725804 0.017904 0.000000
4709.769010 0.017206 0.000000
4709.812216 0.016508 0.000000
4709.855421 0.015812 0.000000
4709.898627 0.015115 0.000000
4709.941832 0.014417 0.000000
4709.985038 0.013720 0.000000
4710.028244 0.013023 0.000000
4710.071449 0.012327 0.000000
4710.114655 0.011629 0.000000
4710.157861 0.010931 0.000000
4710.201066 0.010566 0.000000
4710.244272 0.011522 0.000000
4710.287478 0.012615 0.000000
4710.330683 0.013709 0.000000
4710.373889 0.014800 0.000000
4710.417095 0.015892 0.000000
4710.460300 0.016985 0.000000
4710.503506 0.018077 0.000000
4710.546711 0.019169 0.000000
4710.589917 0.020263 0.000000
4710.633123 0.021356 0.000000
4710.676328 0.022448 0.000000
4710.719534 0.023539 0.000000
4710.762740 0.024632 0.000000
4710.805945 0.025720 0.000000
4710.849151 0.026805 0.000000
4710.892357 0.027891 0.000000
4710.935562 0.028978 0.000000
4710.978768 0.030066 0.000000
4711.021973 0.031151 0.000000
4711.065179 0.032237 0.000000
4711.108385 0.033324 0.000000
4711.151590 0.034411 0.000000
4711.194796 0.035497 0.000000
4711.238002 0.036583 0.000000
4711.281207 0.037670 0.000000
4711.324413 0.038757 0.000000
4711.367619 0.039843 0.000000
4711.410824 0.040928 0.000000
4711.454030 0.042016 0.000000
4711.497236 0.043170 0.000000
4711.540441 0.044472 0.000000
4711.583647 0.045781 0.000000
4711.626852 0.047090 0.000000
4711.670058 0.048397 0.000000
4711.713264 0.049703 0.000000
4711.756469 0.051012 0.000000
