4900.034650 0.000000
4900.077963 0.000000
4900.121275 0.000000
4900.164588 0.000000
4900.207900 0.000000
4900.251213 0.000000
4900.294525 0.000000
4900.337838 0.000000
4900.381150 0.000000
4900.424463 0.000000
4900.467775 0.000000
4900.511088 0.000000
4900.554401 0.000000
4900.597713 0.000000
4900.641026 0.000000
4900.684338 0.000000
4900.727651 0.000000
4900.770963 0.000000
4900.814276 0.000000
4900.857588 0.000000
4900.900901 0.000000
4900.944213 0.000000
4900.987526 0.000000
4901.030839 0.000000
4901.074151 0.000000
4901.117464 0.000000
4901.160776 0.000000
4901.204089 0.000000
4901.247401 0.000000
4901.290714 0.000000
4901.334026 0.000000
4901.377339 0.000000
4901.420651 0.000000
4901.463964 0.000000
4901.507277 0.000000
4901.550589 0.000000
4901.593902 0.000000
4901.637214 0.000000
4901.680527 0.000000
4901.723839 0.000000
4901.767152 0.000000
4901.810464 0.000000
4901.853777 0.000000
4901.897089 0.000000
4901.940402 0.000000
4901.983714 0.000000
4902.027027 0.000000
4902.070340 0.000000
4902.113652 0.000000
4902.156965 0.000000
4902.200277 0.000000
4902.243590 0.000000
4902.286902 0.000000
4902.330215 0.000000
4902.373527 0.000000
4902.416840 0.000000
4902.460152 0.000000
4902.503465 0.000000
4902.546778 0.000000
4902.590090 0.000000
4902.633403 0.000000
4902.676715 0.000000
4902.720028 0.000000
4902.763340 0.000000
4902.806653 0.000000
4902.849965 0.000000
4902.893278 0.000000
4902.936590 0.000000
4902.979903 0.000000
4903.023216 0.000000
4903.066528 0.000000
4903.109841 0.000000
4903.153153 0.000000
4903.196466 0.000000
4903.239778 0.000000
4903.283091 0.000000
4903.326403 0.000000
4903.369716 0.000000
4903.413028 0.000000
4903.456341 0.000000
4903.499653 0.000000
4903.542966 0.000000
4903.586279 0.000000
4903.629591 0.000000
4903.672904 0.000000
4903.716216 0.000000
4903.759529 0.000000
4903.802841 0.000000
4903.846154 0.000000
4903.889466 0.000000
4903.932779 0.000000
4903.976091 0.000000
4904.019404 0.000000
4904.062717 0.000000
4904.106029 0.000000
4904.149342 0.000000
4904.192654 0.000000
4904.235967 0.000000
4904.279279 0.000000
4904.322592 0.000000
4904.365904 0.000000
4904.409217 0.000000
4904.452529 0.000000
4904.495842 0.000000
4904.539155 0.000000
4904.582467 0.000000
4904.625780 0.000000
4904.669092 0.000000
4904.712405 0.000000
4904.755717 0.000000
4904.799030 0.000000
4904.842342 0.000000
4904.885655 0.000000
4904.928967 0.000000
4904.972280 0.000000
4905.015593 0.000000
4905.058905 0.000000
4905.102218 0.000000
4905.145530 0.000000
4905.188843 0.000000
4905.232155 0.000000
4905.275468 0.000000
4905.318780 0.000000
4905.362093 0.000000
4905.405405 0.000000
4905.448718 0.000000
4905.492030 0.000000
4905.535343 0.000000
4905.578656 0.000000
4905.621968 0.000000
4905.665281 0.000000
4905.708593 0.000000
4905.751906 0.000000
4905.795218 0.000000
4905.838531 0.000000
4905.881843 0.000000
4905.925156 0.000000
4905.968468 0.000000
4906.011781 0.000000
4906.055094 0.000000
4906.098406 0.000000
4906.141719 0.000000
4906.185031 0.000000
4906.228344 0.000000
4906.271656 0.000000
4906.314969 0.000000
4906.358281 0.000000
4906.401594 0.000000
4906.444906 0.000000
4906.488219 0.000000
4906.531532 0.000000
4906.574844 0.000000
4906.618157 0.000000
4906.661469 0.000000
4906.704782 0.000000
4906.748094 0.000000
4906.791407 0.000000
4906.834719 0.000000
4906.878032 0.000000
4906.921344 0.000000
4906.964657 0.000000
4907.007970 0.000000
4907.051282 0.000000
4907.094595 0.000000
4907.137907 0.000000
4907.181220 0.000000
4907.224532 0.000000
4907.267845 0.000000
4907.311157 0.000000
4907.354470 0.000000
4907.397782 0.000000
4907.441095 0.000000
4907.484407 0.000000
4907.527720 0.000000
4907.571033 0.000000
4907.614345 0.000000
4907.657658 0.000000
4907.700970 0.000000
4907.744283 0.000000
4907.787595 0.000000
4907.830908 0.000000
4907.874220 0.000000
4907.917533 0.000000
4907.960845 0.000000
4908.004158 0.000000
4908.047471 0.000000
4908.090783 0.000000
4908.134096 0.000000
4908.177408 0.000000
4908.220721 0.000000
4908.264033 0.000000
4908.307346 0.000000
4908.350658 0.000000
4908.393971 0.000000
4908.437283 0.000000
4908.480596 0.000000
4908.523909 0.000000
4908.567221 0.000000
4908.610534 0.000000
4908.653846 0.000000
4908.697159 0.000000
4908.740471 0.000000
4908.783784 0.000000
4908.827096 0.000000
4908.870409 0.000000
4908.913721 0.000000
4908.957034 0.000000
4909.000347 0.000000
4909.043659 0.000000
4909.086972 0.000000
4909.130284 0.000000
4909.173597 0.000000
4909.216909 0.000000
4909.260222 0.000000
4909.303534 0.000000
4909.346847 0.000000
4909.390159 0.000000
4909.433472 0.000000
4909.476784 0.000000
4909.520097 0.000000
4909.563410 0.000000
4909.606722 0.000000
4909.650035 0.000000
4909.693347 0.000000
4909.736660 0.000000
4909.779972 0.000000
4909.823285 0.000000
4909.866597 0.000000
4909.909910 0.000000
4909.953222 0.000000
4909.996535 0.000000
4910.039848 0.000000
4910.083160 0.000000
4910.126473 0.000000
4910.169785 0.000000
4910.213098 0.000000
4910.256410 0.000000
4910.299723 0.000000
4910.343035 0.000000
4910.386348 0.000000
4910.429660 0.000000
4910.472973 0.000000
4910.516286 0.000000
4910.559598 0.000000
4910.602911 0.000000
4910.646223 0.000000
4910.689536 0.000000
4910.732848 0.000000
4910.776161 0.000000
4910.819473 0.000000
4910.862786 0.000000
4910.906098 0.000000
4910.949411 0.000000
4910.992723 0.000000
