4700.530229 0.008765 0.000000
4700.573534 0.008674 0.000000
4700.616838 0.008583 0.000000
4700.660143 0.008493 0.000000
4700.703447 0.008402 0.000000
4700.746752 0.008311 0.000000
4700.790056 0.008220 0.000000
4700.833361 0.008129 0.000000
4700.876665 0.008038 0.000000
4700.919970 0.007948 0.000000
4700.963274 0.007857 0.000000
4701.006579 0.007767 0.000000
4701.049883 0.007676 0.000000
4701.093188 0.007585 0.000000
4701.136492 0.007494 0.000000
4701.179797 0.007404 0.000000
4701.223101 0.007313 0.000000
4701.266406 0.007222 0.000000
4701.309710 0.007131 0.000000
4701.353015 0.007040 0.000000
4701.396319 0.006950 0.000000
4701.439624 0.006859 0.000000
4701.482928 0.006768 0.000000
4701.526233 0.006678 0.000000
4701.569537 0.006587 0.000000
4701.612842 0.006528 0.000000
4701.656146 0.006640 0.000000
4701.699451 0.006777 0.000000
4701.742755 0.006914 0.000000
4701.786060 0.007051 0.000000
4701.829364 0.007188 0.000000
4701.872669 0.007326 0.000000
4701.915973 0.007463 0.000000
4701.959278 0.007600 0.000000
4702.002582 0.007738 0.000000
4702.045887 0.007875 0.000000
4702.089191 0.008012 0.000000
4702.132496 0.008150 0.000000
4702.175800 0.008287 0.000000
4702.219105 0.008425 0.000000
4702.262409 0.008563 0.000000
4702.305714 0.008700 0.000000
4702.349018 0.008838 0.000000
4702.392323 0.008975 0.000000
4702.435627 0.009113 0.000000
4702.478932 0.009251 0.000000
4702.522236 0.009389 0.000000
4702.565541 0.009527 0.000000
4702.608845 0.009664 0.000000
4702.652150 0.009802 0.000000
4702.695454 0.009940 0.000000
4702.738759 0.010078 0.000000
4702.782063 0.010216 0.000000
4702.825368 0.010354 0.000000
4702.868672 0.010492 0.000000
4702.911977 0.010547 0.000000
4702.955281 0.010411 0.000000
4702.998586 0.010267 0.000000
4703.041890 0.010124 0.000000
4703.085195 0.009980 0.000000
4703.128499 0.009836 0.000000
4703.171804 0.009692 0.000000
4703.215108 0.009548 0.000000
4703.258413 0.009403 0.000000
4703.301717 0.009259 0.000000
4703.345022 0.009115 0.000000
4703.388326 0.008971 0.000000
4703.431631 0.008827 0.000000
4703.474935 0.008683 0.000000
4703.518240 0.008540 0.000000
4703.561544 0.008396 0.000000
4703.604849 0.008252 0.000000
4703.648153 0.008108 0.000000
4703.691458 0.007964 0.000000
4703.734762 0.007821 0.000000
4703.778067 0.007677 0.000000
4703.821371 0.007533 0.000000
4703.864676 0.007390 0.000000
4703.907980 0.007246 0.000000
4703.951285 0.007103 0.000000
4703.994589 0.006959 0.000000
4704.037894 0.006816 0.000000
